Title,"Item Code","Zone Name","ISO Code",Year,Unit,Value,Note
"Energy savings from services since 2000",savtercum,Poland,PL,2013,Mtoe,0.13,
"Energy savings from services since 2000",savtercum,Poland,PL,2014,Mtoe,0.13,
"Energy savings from services since 2000",savtercum,Poland,PL,2015,Mtoe,0.13,
"Energy savings from services since 2000",savtercum,Poland,PL,2016,Mtoe,0.13,
"Energy savings from services since 2000",savtercum,Poland,PL,2017,Mtoe,0.13,
"Energy savings from services since 2000",savtercum,Poland,PL,2018,Mtoe,0.13,
"Energy savings from services since 2000",savtercum,Poland,PL,2019,Mtoe,0.13,
"Energy savings from services since 2000",savtercum,Poland,PL,2020,Mtoe,0.13,
"Energy savings from services since 2000",savtercum,Poland,PL,2021,Mtoe,0.18,
"Energy savings from services since 2000",savtercum,Poland,PL,2022,Mtoe,0.22,
"Energy savings from services since 2000",savtercum,Portugal,PT,2000,Mtoe,0,
"Energy savings from services since 2000",savtercum,Portugal,PT,2001,Mtoe,0,
"Energy savings from services since 2000",savtercum,Portugal,PT,2002,Mtoe,0,
"Energy savings from services since 2000",savtercum,Portugal,PT,2003,Mtoe,0,
"Energy savings from services since 2000",savtercum,Portugal,PT,2004,Mtoe,0,
"Energy savings from services since 2000",savtercum,Portugal,PT,2005,Mtoe,0,
"Energy savings from services since 2000",savtercum,Portugal,PT,2006,Mtoe,0,
"Energy savings from services since 2000",savtercum,Portugal,PT,2007,Mtoe,0,
"Energy savings from services since 2000",savtercum,Portugal,PT,2008,Mtoe,0,
"Energy savings from services since 2000",savtercum,Portugal,PT,2009,Mtoe,0,
"Energy savings from services since 2000",savtercum,Portugal,PT,2010,Mtoe,0.02,
"Energy savings from services since 2000",savtercum,Portugal,PT,2011,Mtoe,0.02,
"Energy savings from services since 2000",savtercum,Portugal,PT,2012,Mtoe,0.02,
"Energy savings from services since 2000",savtercum,Portugal,PT,2013,Mtoe,0.04,
"Energy savings from services since 2000",savtercum,Portugal,PT,2014,Mtoe,0.04,
"Energy savings from services since 2000",savtercum,Portugal,PT,2015,Mtoe,0.04,
"Energy savings from services since 2000",savtercum,Portugal,PT,2016,Mtoe,0.04,
"Energy savings from services since 2000",savtercum,Portugal,PT,2017,Mtoe,0.04,
"Energy savings from services since 2000",savtercum,Portugal,PT,2018,Mtoe,0.04,
"Energy savings from services since 2000",savtercum,Portugal,PT,2019,Mtoe,0.04,
"Energy savings from services since 2000",savtercum,Portugal,PT,2020,Mtoe,0.04,
"Energy savings from services since 2000",savtercum,Portugal,PT,2021,Mtoe,0.04,
"Energy savings from services since 2000",savtercum,Portugal,PT,2022,Mtoe,0.04,
"Energy savings from services since 2000",savtercum,Romania,RO,2000,Mtoe,0,
"Energy savings from services since 2000",savtercum,Romania,RO,2001,Mtoe,0,
"Energy savings from services since 2000",savtercum,Romania,RO,2002,Mtoe,0.03,
"Energy savings from services since 2000",savtercum,Romania,RO,2003,Mtoe,0.05,
"Energy savings from services since 2000",savtercum,Romania,RO,2004,Mtoe,0.18,
"Energy savings from services since 2000",savtercum,Romania,RO,2005,Mtoe,0.18,
"Energy savings from services since 2000",savtercum,Romania,RO,2006,Mtoe,0.18,
"Energy savings from services since 2000",savtercum,Romania,RO,2007,Mtoe,0.18,
"Energy savings from services since 2000",savtercum,Romania,RO,2008,Mtoe,0.18,
"Energy savings from services since 2000",savtercum,Romania,RO,2009,Mtoe,0.18,
"Energy savings from services since 2000",savtercum,Romania,RO,2010,Mtoe,0.18,
"Energy savings from services since 2000",savtercum,Romania,RO,2011,Mtoe,0.26,
"Energy savings from services since 2000",savtercum,Romania,RO,2012,Mtoe,0.43,
"Energy savings from services since 2000",savtercum,Romania,RO,2013,Mtoe,0.45,
"Energy savings from services since 2000",savtercum,Romania,RO,2014,Mtoe,0.46,
"Energy savings from services since 2000",savtercum,Romania,RO,2015,Mtoe,0.49,
"Energy savings from services since 2000",savtercum,Romania,RO,2016,Mtoe,0.52,
"Energy savings from services since 2000",savtercum,Romania,RO,2017,Mtoe,0.56,
"Energy savings from services since 2000",savtercum,Romania,RO,2018,Mtoe,0.57,
"Energy savings from services since 2000",savtercum,Romania,RO,2019,Mtoe,0.58,
"Energy savings from services since 2000",savtercum,Romania,RO,2020,Mtoe,0.62,
"Energy savings from services since 2000",savtercum,Romania,RO,2021,Mtoe,0.63,
"Energy savings from services since 2000",savtercum,Romania,RO,2022,Mtoe,0.63,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2000,Mtoe,0,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2001,Mtoe,0.54,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2002,Mtoe,0.66,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2003,Mtoe,0.85,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2004,Mtoe,0.85,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2005,Mtoe,0.85,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2006,Mtoe,0.85,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2007,Mtoe,0.85,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2008,Mtoe,0.85,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2009,Mtoe,0.85,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2010,Mtoe,0.85,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2011,Mtoe,0.85,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2012,Mtoe,0.85,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2013,Mtoe,0.85,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2014,Mtoe,0.86,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2015,Mtoe,0.93,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2016,Mtoe,0.97,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2017,Mtoe,0.97,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2018,Mtoe,0.97,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2019,Mtoe,1.02,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2020,Mtoe,1.14,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2021,Mtoe,1.14,
"Energy savings from services since 2000",savtercum,Slovakia,SK,2022,Mtoe,1.19,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2000,Mtoe,0,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2001,Mtoe,0,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2002,Mtoe,0,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2003,Mtoe,0.09,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2004,Mtoe,0.09,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2005,Mtoe,0.15,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2006,Mtoe,0.18,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2007,Mtoe,0.23,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2008,Mtoe,0.23,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2009,Mtoe,0.23,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2010,Mtoe,0.23,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2011,Mtoe,0.23,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2012,Mtoe,0.23,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2013,Mtoe,0.23,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2014,Mtoe,0.23,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2015,Mtoe,0.23,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2016,Mtoe,0.23,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2017,Mtoe,0.23,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2018,Mtoe,0.23,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2019,Mtoe,0.25,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2020,Mtoe,0.26,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2021,Mtoe,0.29,
"Energy savings from services since 2000",savtercum,Slovenia,SI,2022,Mtoe,0.29,
"Energy savings from services since 2000",savtercum,Spain,ES,2000,Mtoe,0,
"Energy savings from services since 2000",savtercum,Spain,ES,2001,Mtoe,0.08,
"Energy savings from services since 2000",savtercum,Spain,ES,2002,Mtoe,0.13,
"Energy savings from services since 2000",savtercum,Spain,ES,2003,Mtoe,0.5,
"Energy savings from services since 2000",savtercum,Spain,ES,2004,Mtoe,0.53,
"Energy savings from services since 2000",savtercum,Spain,ES,2005,Mtoe,0.59,
"Energy savings from services since 2000",savtercum,Spain,ES,2006,Mtoe,0.64,
"Energy savings from services since 2000",savtercum,Spain,ES,2007,Mtoe,0.84,
"Energy savings from services since 2000",savtercum,Spain,ES,2008,Mtoe,0.9,
"Energy savings from services since 2000",savtercum,Spain,ES,2009,Mtoe,0.9,
"Energy savings from services since 2000",savtercum,Spain,ES,2010,Mtoe,0.98,
"Energy savings from services since 2000",savtercum,Spain,ES,2011,Mtoe,0.98,
"Energy savings from services since 2000",savtercum,Spain,ES,2012,Mtoe,1.03,
"Energy savings from services since 2000",savtercum,Spain,ES,2013,Mtoe,1.03,
"Energy savings from services since 2000",savtercum,Spain,ES,2014,Mtoe,1.04,
"Energy savings from services since 2000",savtercum,Spain,ES,2015,Mtoe,1.05,
"Energy savings from services since 2000",savtercum,Spain,ES,2016,Mtoe,1.13,
"Energy savings from services since 2000",savtercum,Spain,ES,2017,Mtoe,1.14,
"Energy savings from services since 2000",savtercum,Spain,ES,2018,Mtoe,1.21,
"Energy savings from services since 2000",savtercum,Spain,ES,2019,Mtoe,1.22,
"Energy savings from services since 2000",savtercum,Spain,ES,2020,Mtoe,1.54,
"Energy savings from services since 2000",savtercum,Spain,ES,2021,Mtoe,1.64,
"Energy savings from services since 2000",savtercum,Spain,ES,2022,Mtoe,1.64,
"Energy savings from services since 2000",savtercum,Sweden,SE,2000,Mtoe,0,
"Energy savings from services since 2000",savtercum,Sweden,SE,2001,Mtoe,0.15,
"Energy savings from services since 2000",savtercum,Sweden,SE,2002,Mtoe,0.19,
"Energy savings from services since 2000",savtercum,Sweden,SE,2003,Mtoe,0.21,
"Energy savings from services since 2000",savtercum,Sweden,SE,2004,Mtoe,0.22,
